bs_id,latitude,longitude,workload,observed_slots,mean_sms-in,mean_sms-out,mean_call-in,mean_call-out,mean_internet
MI_B791,45.42197690,9.25481044,297.9553023226,8784,22.1854803629,10.0521116550,14.0682899693,14.1463337753,297.9553023226
MI_B792,45.42196333,9.26081794,349.1606310496,8784,26.2256892611,11.9285232377,16.3866813408,16.4819408605,349.1606310496
MI_B793,45.42194948,9.26682545,279.2367296572,8784,21.0065795713,10.9639070662,11.9760531834,12.4810311720,279.2367296572
MI_B794,45.42193530,9.27283295,164.3390815522,8784,13.0341271008,8.2519037029,6.5508013985,7.0480730489,164.3390815522
MI_B795,45.42192076,9.27884044,155.4817813311,8784,11.4373268215,6.7554270333,6.0270966126,6.5510987159,155.4817813311
MI_B796,45.42190592,9.28484793,145.6428104488,8784,8.5377946013,3.7310283573,5.2718121685,5.8547484004,145.6428104488
MI_B797,45.42189080,9.29085541,148.8748035350,8784,8.7014193297,3.8579491201,5.3789987438,5.9628968346,148.8748035350
MI_B798,45.42187536,9.29686290,188.6707894284,8784,10.6519026575,5.3989349578,6.6549081698,7.2127526724,188.6707894284
MI_B799,45.42185958,9.30287037,192.6746398328,8784,10.7649068972,5.4862786092,6.7307722967,7.2502175313,192.6746398328
MI_B800,45.42184345,9.30887783,167.9422569157,8784,9.1165220888,4.7091578711,5.7312536214,6.1537475342,167.9422569157
MI_B801,45.42649074,9.01450879,8.3347581616,8784,0.4775843553,0.2494102252,0.3294803634,0.3857878802,8.3347581616
MI_B802,45.42648984,9.02051684,8.4772720450,8784,0.4956312632,0.2471390162,0.3353809972,0.3924248623,8.4772720450
MI_B803,45.42648862,9.02652489,12.7786945411,8784,0.7444211612,0.3849746488,0.5239131619,0.5718785313,12.7786945411
MI_B804,45.42648708,9.03253294,37.1102710175,8784,2.5141000572,1.4476299134,1.9023023317,1.9287067605,37.1102710175
MI_B805,45.42648520,9.03854099,39.9500142397,8784,2.8038982804,1.6381452724,2.1209159777,2.2083963828,39.9500142397
MI_B806,45.42648301,9.04454903,34.8062578404,8784,2.4963066362,1.4360337487,1.8567759492,1.9722520563,34.8062578404
MI_B807,45.42648054,9.05055708,38.9746897332,8784,2.9379432173,1.6209489313,2.2465238434,2.3079648076,38.9746897332
MI_B808,45.42647771,9.05656513,89.2403844912,8784,6.2175401325,3.1559872421,4.6319192749,4.8726220293,89.2403844912
MI_B809,45.42647455,9.06257317,298.8452744226,8784,17.8145133418,8.3486243669,12.0789718122,13.1038579888,298.8452744226
MI_B810,45.42647115,9.06858122,310.1394173598,8784,19.9890187906,8.8949128950,14.1022393514,15.9460513823,310.1394173598
MI_B811,45.42646733,9.07458925,239.2464201970,8784,18.3639268623,7.3025656049,14.6730699489,16.3103139324,239.2464201970
MI_B812,45.42646327,9.08059729,127.4317035324,8784,14.0494529086,4.9932111356,11.8058489083,12.4334768448,127.4317035324
MI_B813,45.42645886,9.08660533,189.9324602116,8784,18.2444541791,7.3370161465,12.9755487723,14.6972425936,189.9324602116
MI_B814,45.42645414,9.09261336,110.3282249432,8784,11.6792088009,7.2142350866,7.6565246470,8.1148569077,110.3282249432
MI_B815,45.42644912,9.09862140,193.6592175932,8784,15.9992138430,10.2351686808,10.1864837917,10.4175707061,193.6592175932
MI_B816,45.42644377,9.10462944,296.5521563720,8784,21.3465008573,14.7623707375,14.1130201331,14.2161068510,296.5521563720
MI_B817,45.42643812,9.11063747,378.3834722025,8784,27.9090648539,17.1429860918,19.9941899710,20.5983575596,378.3834722025
MI_B818,45.42643215,9.11664550,411.0547410564,8784,28.9446966355,17.7651740490,20.1034861761,20.8063971395,411.0547410564
MI_B819,45.42642586,9.12265353,263.9421143702,8784,15.5863831291,8.8621354740,9.5295832104,10.0046523345,263.9421143702
MI_B820,45.42641926,9.12866156,168.6045938966,8784,10.6112140795,5.9808686627,6.1373820604,6.5845860279,168.6045938966
MI_B821,45.42641231,9.13466958,53.4892704350,8784,2.7799518559,1.5606429791,1.6746260428,2.5804373183,53.4892704350
MI_B822,45.42640507,9.14067760,28.6433040800,8784,0.8332407197,0.4532681886,0.5566663899,1.5617360668,28.6433040800
MI_B823,45.42639751,9.14668562,65.1023044517,8784,2.6775938337,1.5023204943,1.6143024618,3.3542837193,65.1023044517
MI_B824,45.42638964,9.15269364,112.0068013987,8784,5.0488239805,2.8531013701,2.9744074524,5.7099997378,112.0068013987
MI_B825,45.42638146,9.15870165,145.3575427315,8784,7.3765785113,3.7348733021,4.7356109591,7.3048494038,145.3575427315
MI_B826,45.42637293,9.16470966,235.2374060532,8784,14.8162010259,7.1842210597,10.0551443929,11.4744865291,235.2374060532
MI_B827,45.42636413,9.17071768,402.5997647103,8784,25.6416137548,13.8497402036,16.9086024726,18.2147251911,402.5997647103
MI_B828,45.42635500,9.17672568,258.2296742321,8784,21.6598535151,12.5179150056,12.2896879098,12.6642153965,258.2296742321
MI_B829,45.42634552,9.18273368,228.8758642556,8784,24.0383035809,17.0386388913,10.4101226536,11.4423259228,228.8758642556
MI_B830,45.42633576,9.18874169,91.9509568323,8784,22.5797953531,19.7387989595,3.7369347034,4.2220161916,91.9509568323
MI_B831,45.42632568,9.19474969,60.1479629471,8784,18.8875581750,16.7328152123,3.1806010130,3.5785166845,60.1479629471
MI_B832,45.42631527,9.20075768,162.8536809181,8784,11.8311270222,7.2636103911,7.4981219714,8.1703801149,162.8536809181
MI_B833,45.42630458,9.20676568,164.0345802772,8784,11.9745451242,7.3621075433,7.5394304263,8.1743049539,164.0345802772
MI_B834,45.42629352,9.21277366,195.4977355261,8784,14.6661245281,8.2360097586,9.2067104393,10.2118406585,195.4977355261
MI_B835,45.42628220,9.21878165,122.3698014063,8784,9.4683113675,5.2219718774,5.9401767271,6.8210278138,122.3698014063
MI_B836,45.42627049,9.22478962,87.1338776653,8784,4.3990402933,2.1554342498,2.9272390758,3.5170919849,87.1338776653
MI_B837,45.42625853,9.23079760,87.4810030592,8784,4.1979603804,2.0021675457,2.6743139326,3.2098316591,87.4810030592
MI_B838,45.42624623,9.23680557,82.7167513401,8784,4.0502170639,1.8638649174,2.4948866018,3.0273173402,82.7167513401
MI_B839,45.42623360,9.24281354,82.7067269419,8784,4.2021431162,1.8723929335,2.5300163215,3.0867311240,82.7067269419
MI_B840,45.42622069,9.24882151,224.8960280516,8784,14.0056975582,5.6215573645,9.7200382232,12.1591557764,224.8960280516
MI_B841,45.42620747,9.25482947,339.5744481692,8784,23.3811545911,10.3397992024,15.1050681252,16.6648664647,339.5744481692
MI_B842,45.42619387,9.26083742,343.9861532441,8784,25.9005044529,12.6451566368,15.5387206328,16.2444339465,343.9861532441
MI_B843,45.42617998,9.26684537,396.7441686894,8784,26.6333720689,13.9670266476,14.9172672017,15.3940066131,396.7441686894
MI_B844,45.42616580,9.27285332,167.2585682177,8784,13.3535451672,8.2912413643,6.6634984895,7.2233342634,167.2585682177
MI_B845,45.42615130,9.27886127,159.6937100017,8784,12.2073559230,7.4782332090,6.3095892150,6.8795715755,159.6937100017
MI_B846,45.42613648,9.28486921,135.3201865934,8784,8.0572154841,3.6575149195,5.3203212962,6.0713084248,135.3201865934
MI_B847,45.42612133,9.29087714,166.0190605643,8784,9.4908726568,4.5860703856,6.0276771829,6.6435904238,166.0190605643
MI_B848,45.42610586,9.29688506,194.3878007578,8784,10.8635832715,5.5303917033,6.7911141504,7.3153910238,194.3878007578
MI_B849,45.42609014,9.30289300,175.0855500480,8784,9.6405293057,4.9523838879,6.0022949581,6.4707532073,175.0855500480
MI_B850,45.42607398,9.30890090,123.2133830103,8784,6.5957467583,3.4636824834,3.9454533326,4.2864125204,123.2133830103
MI_B851,45.43072136,9.01450988,8.3426132601,8784,0.4849002830,0.2943400532,0.3467583199,0.4106114954,8.3426132601
MI_B852,45.43072041,9.02051837,9.4094956513,8784,0.5875067120,0.3359271103,0.4086456387,0.4802609811,9.4094956513
MI_B853,45.43071920,9.02652687,8.3250827596,8784,0.4746443223,0.2379292019,0.3244185893,0.3789847812,8.3250827596
MI_B854,45.43071766,9.03253537,21.6677455349,8784,1.5120116134,0.9436210436,1.1260905145,1.7128678786,21.6677455349
MI_B855,45.43071578,9.03854387,36.5088241407,8784,2.8616448069,1.8493344179,2.1711336171,3.7313395579,36.5088241407
MI_B856,45.43071361,9.04455236,35.0010702377,8784,2.6725292374,1.7198814912,2.0617076129,3.5362714677,35.0010702377
MI_B857,45.43071109,9.05056085,74.5302772110,8784,5.2352096548,2.6814168760,4.1343423266,4.8158352664,74.5302772110
MI_B858,45.43070826,9.05656934,80.8689928207,8784,5.8381480625,3.0922014165,4.1630584966,4.6318850595,80.8689928207
MI_B859,45.43070515,9.06257784,167.1950195014,8784,9.7641102696,4.9854989411,6.5572532375,7.0453204063,167.1950195014
MI_B860,45.43070170,9.06858633,115.0645194072,8784,8.3378923230,3.8472068762,6.1718645885,6.8785160317,115.0645194072
MI_B861,45.43069789,9.07459481,155.3507958079,8784,13.8154155222,4.9737928679,11.3411155307,12.3318449280,155.3507958079
MI_B862,45.43069384,9.08060331,196.5993764043,8784,18.3454371346,6.0525381035,15.4338855305,16.1771986471,196.5993764043
MI_B863,45.43068944,9.08661180,202.1671216354,8784,20.3545164168,9.5463755766,15.3180536095,16.7612937404,202.1671216354
MI_B864,45.43068473,9.09262028,234.2657354666,8784,24.6273698270,14.7812279157,16.3073616563,18.3764476503,234.2657354666
MI_B865,45.43067969,9.09862877,177.8073088241,8784,17.2874706536,11.8755191798,10.8003290281,11.2490740394,177.8073088241
MI_B866,45.43067438,9.10463726,395.4053732548,8784,27.1805478631,16.8911072617,18.4575450712,19.4058825980,395.4053732548
MI_B867,45.43066867,9.11064573,514.5154255531,8784,42.3118904671,22.1038183585,31.2754818011,32.6292826219,514.5154255531
MI_B868,45.43066272,9.11665421,555.6996725364,8784,38.3914634453,23.9616344889,26.9032504599,27.9952487538,555.6996725364
MI_B869,45.43065636,9.12266268,472.7486744862,8784,27.3065210680,15.1888604965,17.3450633040,18.2724269541,472.7486744862
MI_B870,45.43064984,9.12867117,162.1471662679,8784,10.3688561565,5.8605348516,6.0892781146,6.7065515024,162.1471662679
MI_B871,45.43064286,9.13467963,41.4071412374,8784,1.9681368207,1.0696411718,1.2248576007,2.1740931699,41.4071412374
MI_B872,45.43063565,9.14068811,63.9372431482,8784,3.2232650567,1.4471309432,2.1161338057,2.9222547634,63.9372431482
MI_B873,45.43062808,9.14669658,131.6575687026,8784,7.1982308312,3.6011318924,4.6645491628,6.6004509859,131.6575687026
MI_B874,45.43062022,9.15270505,231.7124397436,8784,15.6698995537,7.7964773650,9.7137032570,12.9075650322,231.7124397436
MI_B875,45.43061203,9.15871351,277.6666761248,8784,20.8633391903,9.4043294779,13.6307624736,15.5504714850,277.6666761248
MI_B876,45.43060351,9.16472197,352.8522171852,8784,25.5882325995,12.2545751788,18.7517015601,21.0121249061,352.8522171852
MI_B877,45.43059468,9.17073043,447.6961729456,8784,31.0488264305,14.6865896736,20.5271466815,23.5006837334,447.6961729456
MI_B878,45.43058555,9.17673888,288.7477082239,8784,17.6518975404,8.6138351057,10.2565561239,11.9281467730,288.7477082239
MI_B879,45.43057613,9.18274734,354.5617833530,8784,28.2914959479,30.2569603691,14.6664301213,17.0633252149,354.5617833530
MI_B880,45.43056632,9.18875579,269.4684013796,8784,32.8118749686,29.9804869263,11.0985991039,12.5494416419,269.4684013796
MI_B881,45.43055622,9.19476423,154.8638075583,8784,25.0688723849,19.7530789711,6.5898306635,7.3467594680,154.8638075583
MI_B882,45.43054584,9.20077268,397.4786969215,8784,26.1897538175,14.4503911544,15.1418782141,16.1265853316,397.4786969215
MI_B883,45.43053512,9.20678112,295.4056685459,8784,18.2770419723,10.1821568521,11.8976635869,13.1177019488,295.4056685459
MI_B884,45.43052408,9.21278955,228.1830993777,8784,15.3213287011,8.4004225867,9.8929069826,10.9171563088,228.1830993777
MI_B885,45.43051272,9.21879798,229.1466489203,8784,21.0859148248,9.3374461683,14.7137313706,16.8166598976,229.1466489203
MI_B886,45.43050107,9.22480642,241.4685334544,8784,19.1438766304,8.0197923992,12.8125114201,14.7679753344,241.4685334544
MI_B887,45.43048909,9.23081484,133.4800499485,8784,6.6777851350,2.8829961202,4.0954022107,4.8979745526,133.4800499485
MI_B888,45.43047678,9.23682326,85.5768551212,8784,4.1741860259,1.9300452782,2.5653806580,3.0986572879,85.5768551212
MI_B889,45.43046416,9.24283168,119.1909166022,8784,6.5628903215,3.2575354852,3.9695661423,4.5098944078,119.1909166022
MI_B890,45.43045126,9.24884010,335.1863404036,8784,19.3571336652,8.6822771411,13.1273582615,16.0396486089,335.1863404036
MI_B891,45.43043799,9.25484850,324.5723485962,8784,18.4509108688,7.9171636395,13.1933125351,16.8753899070,324.5723485962
MI_B892,45.43042442,9.26085691,235.3169715149,8784,18.2764189493,9.0584123481,11.4571748024,12.8378485649,235.3169715149
MI_B893,45.43041055,9.26686531,210.6494962627,8784,16.0045133316,7.8350429309,9.8988409227,10.4210607952,210.6494962627
MI_B894,45.43039634,9.27287371,144.7338469841,8784,11.1619201178,5.9360339211,6.6354178176,7.1985187295,144.7338469841
MI_B895,45.43038181,9.27888209,133.6390935450,8784,9.5514250040,5.5821383119,6.2511187822,7.3421298819,133.6390935450
MI_B896,45.43036699,9.28489048,94.7456214864,8784,6.2603475319,3.3772980645,5.5393714936,6.9286694895,94.7456214864
MI_B897,45.43035187,9.29089887,117.1792200025,8784,7.2527017601,3.8235268720,5.8231295944,6.9681170518,117.1792200025
MI_B898,45.43033637,9.29690724,188.7721559904,8784,11.8531863709,5.8892355623,8.1355946746,8.0989929758,188.7721559904
MI_B899,45.43032062,9.30291562,126.1795172382,8784,10.3652789728,5.1569746964,6.9364047730,6.6154219401,126.1795172382
MI_B900,45.43030455,9.30892399,86.4929653975,8784,6.6285559457,3.4634122904,4.2133244824,4.1784985005,86.4929653975
MI_B901,45.43495194,9.01451096,8.3788977410,8784,0.4909969064,0.3017871227,0.3525723838,0.4168238959,8.3788977410
MI_B902,45.43495102,9.02051991,8.4874146102,8784,0.5093978581,0.3068576678,0.3606526286,0.4263358076,8.4874146102
MI_B903,45.43494978,9.02652886,24.4707624383,8784,1.1653174845,0.6060270750,0.8573991103,0.9413811467,24.4707624383
MI_B904,45.43494826,9.03253781,41.7344797898,8784,2.2866789084,1.2935328485,1.6908223569,2.4281961665,41.7344797898
MI_B905,45.43494638,9.03854675,30.0996706467,8784,2.6399374410,1.6773269195,2.0248359976,3.7120416116,30.0996706467
MI_B906,45.43494415,9.04455568,34.9326237056,8784,2.8700500236,1.7814851171,2.1646474997,3.8747676412,34.9326237056
MI_B907,45.43494168,9.05056463,36.4070371726,8784,3.0323066810,1.8812443644,2.2579441708,3.8464689816,36.4070371726
MI_B908,45.43493885,9.05657357,76.1044128061,8784,5.8862381727,2.9510142226,4.0477153129,4.5868623515,76.1044128061
MI_B909,45.43493573,9.06258252,80.0267592734,8784,6.2827574090,3.0880103553,4.5666839059,4.9890472654,80.0267592734
MI_B910,45.43493227,9.06859146,48.9005897230,8784,5.0294033563,2.2455548432,4.0586981391,4.4549459928,48.9005897230
MI_B911,45.43492851,9.07460040,73.0373788916,8784,7.2171323108,2.9061078898,5.8793090860,6.4332106355,73.0373788916
MI_B912,45.43492442,9.08060933,180.6626520735,8784,15.3515782725,5.7071894585,11.8396805042,12.7629349052,180.6626520735
MI_B913,45.43492004,9.08661827,285.7522442586,8784,29.5823563531,13.7718993073,19.2834566809,21.6479456735,285.7522442586
MI_B914,45.43491531,9.09262721,282.7068067522,8784,29.6180498897,16.6653193297,18.9580425781,21.4761295434,282.7068067522
MI_B915,45.43491028,9.09863614,253.2032337671,8784,23.5639847775,14.0475407488,14.5719641350,15.6601669786,253.2032337671
MI_B916,45.43490496,9.10464508,251.8887721341,8784,23.6878565937,11.3374129726,17.9054763626,19.3640123478,251.8887721341
MI_B917,45.43489924,9.11065399,539.6295233503,8784,48.0179977168,21.8975133348,36.2459590239,38.5460508236,539.6295233503
MI_B918,45.43489330,9.11666293,543.3395523337,8784,35.4474032059,31.2461302811,23.4891282397,25.4542353957,543.3395523337
MI_B919,45.43488699,9.12267185,312.6978902687,8784,24.2030695001,14.5988079851,16.0409519096,17.8565025673,312.6978902687
MI_B920,45.43488037,9.12868078,149.1107501549,8784,12.1103468835,6.5159110349,7.4839232658,8.7645676932,149.1107501549
MI_B921,45.43487348,9.13468971,97.9040835836,8784,8.3564166119,4.8895500014,5.6437797748,6.7559391871,97.9040835836
MI_B922,45.43486619,9.14069862,152.9756072728,8784,10.5554075226,4.9883330375,7.4157263806,7.9721733104,152.9756072728
MI_B923,45.43485863,9.14670754,162.6821723986,8784,11.1070604456,4.9284276236,7.6973362596,8.2264937626,162.6821723986
MI_B924,45.43485079,9.15271646,491.3473120072,8784,42.2597901982,18.8247630197,29.3225533192,31.6123718652,491.3473120072
MI_B925,45.43484256,9.15872536,589.2171343456,8784,44.2333091594,21.2303198219,32.2773765660,33.8562366448,589.2171343456
MI_B926,45.43483407,9.16473428,553.4532974913,8784,38.9787623403,19.6031814648,28.5242194497,31.1196288595,553.4532974913
MI_B927,45.43482524,9.17074318,491.8292834606,8784,34.1563162893,15.7958035222,23.3456355830,26.5559844111,491.8292834606
MI_B928,45.43481614,9.17675209,819.0288118014,8784,54.4107950620,39.0108940091,32.3290232601,37.6949806675,819.0288118014
MI_B929,45.43480665,9.18276099,908.6065708297,8784,56.5924167212,58.9402333014,36.4555864851,40.4033560213,908.6065708297
MI_B930,45.43479686,9.18876988,608.9197267121,8784,49.8500419264,54.3035387708,35.8027618537,40.2943632536,608.9197267121
MI_B931,45.43478682,9.19477879,360.0647086526,8784,26.0160361254,13.9680483087,16.0692251919,17.3012671777,360.0647086526
MI_B932,45.43477640,9.20078768,561.0127122347,8784,36.7218864573,18.1047280842,25.4236215618,27.8159240217,561.0127122347
MI_B933,45.43476566,9.20679656,342.9073093051,8784,22.9900517090,12.1988498461,16.1510190123,18.7327548654,342.9073093051
MI_B934,45.43475462,9.21280545,317.1481072047,8784,25.3271596566,10.7015708134,16.6187283240,21.2161425516,317.1481072047
MI_B935,45.43474329,9.21881434,273.2416146821,8784,27.7111843011,11.6519396005,19.2561462735,22.4507970809,273.2416146821
MI_B936,45.43473160,9.22482321,462.5582686897,8784,32.4599804785,18.4189712484,20.5827300394,22.6974211545,462.5582686897
MI_B937,45.43471962,9.23083208,500.8542877937,8784,22.0736286320,9.7873344371,13.6160391896,15.2790605847,500.8542877937
MI_B938,45.43470734,9.23684096,397.3982197505,8784,20.2879492498,10.1673642840,12.3865742323,13.7041377998,397.3982197505
MI_B939,45.43469472,9.24284982,301.0649677548,8784,19.3654237034,10.3624609807,11.5282469233,12.1199290261,301.0649677548
MI_B940,45.43468175,9.24885868,304.3050524193,8784,19.7115069034,10.5369198986,11.7526300133,12.3817099902,304.3050524193
MI_B941,45.43466852,9.25486754,207.3904988638,8784,15.1470266198,6.9816587054,10.4214070767,12.4147244369,207.3904988638
MI_B942,45.43465495,9.26087640,95.1395259732,8784,8.6046451913,3.5528255340,6.7523534980,7.8686511029,95.1395259732
MI_B943,45.43464109,9.26688525,149.3481040703,8784,11.7623630699,5.4399650513,8.4138672640,11.3170944499,149.3481040703
MI_B944,45.43462688,9.27289409,116.8599125159,8784,9.5597550849,4.2714243257,6.4782847575,6.9922411639,116.8599125159
MI_B945,45.43461238,9.27890294,110.4305213285,8784,7.0806440474,3.7633275312,5.7026905291,6.9476087227,110.4305213285
MI_B946,45.43459757,9.28491178,93.2133148474,8784,6.1604650399,3.3429565375,5.4632069402,6.8350183218,93.2133148474
MI_B947,45.43458241,9.29092061,113.7083432080,8784,6.7355589264,3.3907452800,5.4798033104,6.1781756397,113.7083432080
MI_B948,45.43456694,9.29692943,166.0843838895,8784,11.4156540337,5.4675923921,8.7376429637,8.0506174605,166.0843838895
MI_B949,45.43455113,9.30293825,103.9556287931,8784,9.1924058196,4.6024584302,6.2640893466,5.8733839926,103.9556287931
MI_B950,45.43453508,9.30894707,84.0711853109,8784,5.9811176663,3.1791888165,3.8216848724,3.8343219131,84.0711853109
